comment_id,parent_id,author,text,likes,is_reply,video_id,video_title,provocatiStimulusveness
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAsy3LkhhqD,UgxnMKjqJx78c18cyyB4AaABAg,@설100-w8u,​@@iamDoooo아이유ㅋㅋ  최고다 이순신 드림하이때 연기 보고 그말하는건가ㅋㅋㅋ 아이유도 노력해서 얻은 연기력입니다. 비비는 잘하는구만ㅋㅋ@iamDoooo,41,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAszs6P-y5I,UgxnMKjqJx78c18cyyB4AaABAg,@교활하기는,@@iamDoooo아이유 도경수 이러고있네 ㅋㅋ 걔네보단 비비가 낫던데 ㅋㅋ,14,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAt0drU2rjd,UgxnMKjqJx78c18cyyB4AaABAg,@wtf_is_this_handle_thing,든,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAtPLAZM3DG,UgxnMKjqJx78c18cyyB4AaABAg,@용용과,@@사람-e9x1h나도 비비 데뷔팬인데 열혈사제 보다가 아.. 욕심이 과했던 거 아닌가 싶긴 했음,9,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAtSFU_XsCE,UgxnMKjqJx78c18cyyB4AaABAg,@Leo-K-c9o,@@교활하기는도경수는 진짜 잘하긴하던데 그 형에서 연기 인상깊게봤음.,7,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAtdgk_ZkN3,UgxnMKjqJx78c18cyyB4AaABAg,@냠냠굿-z7u,@@Leo-K-c9oㄹㅇ 그거 보고 잘하는구나 싶었음,4,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAtgcLdk_Em,UgxnMKjqJx78c18cyyB4AaABAg,@KHLEE-mq1qx,비비탄보고 연기 잘한대 와~~ 이러니 가수하면 무조건 연기할려고하지 그냥 우쭈쭈 해대니...,2,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAtm3yJHOBv,UgxnMKjqJx78c18cyyB4AaABAg,@paolo1245,그정도는 아님..,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAuTBCkyMyZ,UgxnMKjqJx78c18cyyB4AaABAg,@히힝-v6d,왜냐 연기가아니라 현실로  해봤거든 ㅋㅋㅋ,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAuZR5Opka4,UgxnMKjqJx78c18cyyB4AaABAg,@igongil,위에 관심주지마세요~,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAvt7LkEmhl,UgxnMKjqJx78c18cyyB4AaABAg,@내시-h4g,비비빠들 신격화 존나해대노ㅋㅋ,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAwpQ_MnFyn,UgxnMKjqJx78c18cyyB4AaABAg,@환이튭,비비빠도 아니고 신격화도 아니고 열혈사제늑 못봤지만 다른작품들에서 잘하는건 맞음. 비비가 뭐 티켓파워로 캐스팅될 가수가 아니잖음? 연기가 구리면 아무도 안씀 당연히. 아이유나 도경수는 얘기가 다르지 티켓파워가 있는데,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAxJMciXU6k,UgxnMKjqJx78c18cyyB4AaABAg,@DOFGK-tom,​@@용용과대충만 봤는데 원래 그 형사 따까리 여경캐릭터 배우만 바뀐건가요?,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAyQdPUYJB5,UgxnMKjqJx78c18cyyB4AaABAg,@MiruniMiruni,@@iamDoooo아이유도 초반엔 니같은 소리들은거암?,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAypp2tg0ev,UgxnMKjqJx78c18cyyB4AaABAg,@bethebetty,😊😊,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAAzo6Yn2lbA,UgxnMKjqJx78c18cyyB4AaABAg,@소우-e7s,이 영상에선 잘하는데 열혈사제에서 진짜 튈정도로 못함,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAB3EYSGt91I,UgxnMKjqJx78c18cyyB4AaABAg,@블랙워그레이몬-n7v,최악의 악도 그렇고 배역이 잘 맞아서 그런가봐요<br>원래 안어울리는 역이 있음..<br>그걸 뛰어넘는 스펙트럼을 보여쥬는게 베테랑배우겠죠 뭐,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxnMKjqJx78c18cyyB4AaABAg.AAr2Z0pNR8FAB3fpo2H_fF,UgxnMKjqJx78c18cyyB4AaABAg,@user-tz9lm1fq3u,@@iamDoooo열혈사제 재밌음?인생드라마일정도로..? 1화보다 존나 유치해서 관뒀는데 안에 내용은 뭔가 깊이가 있나,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwvtPF5yKR98vvdfL94AaABAg,,@arihouse123,비비는 재능이 정말 대단하다고 생각이 드네요 연기도 노래도 너참 멋있다,3365,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg,,@green_frog888,표정 몸짓은 진짜 좋네 비비.<br>대사처리만 조금만 더 발전하면 배우로 상도 받을거같음 잘한다 진짜,3703,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAvDbJUhK1N,UgyCKo_K8q15YOdzVZZ4AaABAg,@finall99_k,와 댓글보고 비비인줄 알았음…대박…,36,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAvK-jXPIpy,UgyCKo_K8q15YOdzVZZ4AaABAg,@섭섭-y4i,비비 상 이미 받았음,34,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAvg5TumgmK,UgyCKo_K8q15YOdzVZZ4AaABAg,@울랄라-d6j,근데 대사에서 날것의 무언가가 느껴져서 오히려 비비답기도 함,180,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAwTxwhSswj,UgyCKo_K8q15YOdzVZZ4AaABAg,@qudgus6848,지가 뭔데 평가질이야 ssibal 이런 댓글만 보면 역겨워 죽겟네,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAxxXE2iywY,UgyCKo_K8q15YOdzVZZ4AaABAg,@맞춤법고슴도치,좋은 원석인듯,2,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAAzALgMoE4B,UgyCKo_K8q15YOdzVZZ4AaABAg,@user-nr9hw1da7p,대사도좋고 연기도 너무잘하던데요?<br>너무예뻐요,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAB092u1UW0t,UgyCKo_K8q15YOdzVZZ4AaABAg,@showmethemoney8282,화란 으로 상 받았지,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgyCKo_K8q15YOdzVZZ4AaABAg.AAscHIA-txEAB3wBTeoW1z,UgyCKo_K8q15YOdzVZZ4AaABAg,@RR-E452,@@qudgus6848 보는 사람 입장에서 개인적인 평가 정도는 할 수 있지 않나요..?,5,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxanxvKMKnpc7EoIO94AaABAg,,@jaeminyoo-s8d,사장님 캐스팅 진짜 대박.. 저분연기더보고싶음,67,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgxanxvKMKnpc7EoIO94AaABAg.AB5JVaPeWeoAB7vflYtIxb,UgxanxvKMKnpc7EoIO94AaABAg,@l9금-풀버젼-야뎡p-o6n,↟🍐,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzOu_rOpndTCi0adu14AaABAg,,@kiixiak,사장님 톤 진짜 좋네 니들은 겁이 없니? 만 다섯번 듣고있음,71,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzOu_rOpndTCi0adu14AaABAg.AB3fbDYUqS6AB3yNyJ0fes,UgzOu_rOpndTCi0adu14AaABAg,@minheepark-t4f,쌉인정요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzOu_rOpndTCi0adu14AaABAg.AB3fbDYUqS6AB5eupP-F64,UgzOu_rOpndTCi0adu14AaABAg,@minhashin신민하,ㅇㅇ 톤 진짜 묘하게<br>좋음ㅋ,6,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzOu_rOpndTCi0adu14AaABAg.AB3fbDYUqS6AB6IZg3Hrhc,UgzOu_rOpndTCi0adu14AaABAg,@탕탕빵야-007,ㅋㅋㅋㅋㅋ저도 인정 사장님 포스 쩔어여,2,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg,,@히나나-d4e,비비 연기 겁나 잘해ㅠ 몇년 연기 경력 있는 지창욱이랑 티키타카 에도<br>전혀 어색함이 없네..❤,2288,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAqnqYATuPl,UgzrIhERLg9J6YnxFvt4AaABAg,@준-o1y,진심 이게 잘한다고?,20,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAqqPINB1q7,UgzrIhERLg9J6YnxFvt4AaABAg,@히나나-d4e,@준-o1y  네 잘하는데요? 어색함이 없어 보이구요<br>준님은 저정도 가능 하신가 보네요?^^,25,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAqr_f399k_,UgzrIhERLg9J6YnxFvt4AaABAg,@soosoosoo1234,​@@준-o1y어 잘하지 못하냐??   왜 니좋아하는 아이돌이 아니라서 ??  ㅋㅋㅋ,9,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAqtF0yj8EE,UgzrIhERLg9J6YnxFvt4AaABAg,@자두-p4g,개취지 ㅅㅂ꺼 비꼬고 앉아있어 창려니 니주둥이처럼 와이리 뒤틀렸노 ​@@히나나-d4e,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAArbC2bJwm8,UgzrIhERLg9J6YnxFvt4AaABAg,@dnjfemzjqdnjfemzjq9189,알바인거냐 안티인거냐 진짜 불쌍하다 지능적 안티가 맞는거 같기도 하고,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAArc4YrBhA1,UgzrIhERLg9J6YnxFvt4AaABAg,@steel911,비비가 연기로 칭찬받을 수준은 아니지 최악의 악보다는 좋아지긴 했는데 아직 한참 멀었음 비비 특유의 퇴폐적인 느낌은 확실히 좋지만 연기는 아직 어색한건 어쩔수없음,13,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAs05HSwK4o,UgzrIhERLg9J6YnxFvt4AaABAg,@Woojjujju852,비비 ㅂㅇㄹ 엄청나다,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAs3iwYlHVe,UgzrIhERLg9J6YnxFvt4AaABAg,@0138k,발음 샅짝 꼬이는 거 빼면 경력에 비해 되게 잘하는 편인 거 같은데,12,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAsF95NXfhv,UgzrIhERLg9J6YnxFvt4AaABAg,@홍성호-m4u,아직 머렇다,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAsf2ok82So,UgzrIhERLg9J6YnxFvt4AaABAg,@매년초보,최악의악 에서 이미 한번 해봤지 물고빨고,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAt1DGlMUzw,UgzrIhERLg9J6YnxFvt4AaABAg,@ONIBNI-1211,​@@홍성호-m4u 멀었다,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAtECD5Ut89,UgzrIhERLg9J6YnxFvt4AaABAg,@Jake-paul12,@@steel911최악의 악에서는 한국말을 안하고 (중국인 역할이라 그냥 어색하구나로 커버됨)대사도 얼마 없어서 잘하는지 못하는지 판단이 안섰는데<br>강남 비사이드에서 한국말 하니까 판단이 서긴함,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzrIhERLg9J6YnxFvt4AaABAg.AAqFHBCQMOsAAyRJWoqhUm,UgzrIhERLg9J6YnxFvt4AaABAg,@3ro9dme3rt,@@steel911 나도 같은 생각인데 다들 연기잘한다고해서 잉? 싶음 ㅋㅋㅋㅋ,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg,,@kim-sj1qh,디즈니 최악의 악에서 캐미도 멋졌는데 지창욱 비비 존멋,1311,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAr_osUtFKq,UgwZzU39ca85I656deR4AaABAg,@hakyunging,거기서 비비 멋있음,7,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAArgLDNpkt_,UgwZzU39ca85I656deR4AaABAg,@yujinkim5165,진짜 비비가 연기 잘한다고 생각하세요..?😅,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAri49WVeZF,UgwZzU39ca85I656deR4AaABAg,@hakyunging,@@yujinkim5165저는 비비 팬 아닌데 거기선 연기 잘함,16,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAArsbmdyFRi,UgwZzU39ca85I656deR4AaABAg,@yujinkim5165,@@hakyunging 그렇군요~ 제눈에는 그래도 아쉬움이 남네용 ㅎㅎ,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAs3Mf8VD_y,UgwZzU39ca85I656deR4AaABAg,@bbangya5820,@@yujinkim5165오ㅐ 아쉬움이 남는다는지 모르겠네여 본업 가수고 잘하는 거 같은뎅,9,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAsJ_MyQT1o,UgwZzU39ca85I656deR4AaABAg,@user-qv9ql6tp,개인취향아님?ㅋ말꼬리 ㅈㄴ잡네😊​@@bbangya5820,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAsoxhaO0d8,UgwZzU39ca85I656deR4AaABAg,@batco33,@@yujinkim5165 최악의악 보셨나요 진짜 잘하던데,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAt4ki5zA1B,UgwZzU39ca85I656deR4AaABAg,@eun486,@@yujinkim5165본인보단 훨 나으니깐 그런건 마음속으로만 생각하세요 내뱉지마시고,4,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAtyMoHvlst,UgwZzU39ca85I656deR4AaABAg,@leecustom97,잘하는구만,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAvGnDNtDVY,UgwZzU39ca85I656deR4AaABAg,@Scene_2,​@@yujinkim5165뭐가 그리 아쉬우셨어요~? 거울 보실 땐 아쉽진 않으셔요?,3,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAvoZYt2vlw,UgwZzU39ca85I656deR4AaABAg,@creampuff1100,아 쇼츠에 계속떠서 같은드라만줄알고 어? 지창욱경찰아니었나? ㅋㅋㅋㅋ예전에 같이그러다 경찰한건가? 이러고있엇네옄ㅋㅋㅋ,1,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAwr_FZ8ZDT,UgwZzU39ca85I656deR4AaABAg,@yujinkim5165,@@eun486 그건 님도 마찬가지 ^^,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAAwrd_KHs6w,UgwZzU39ca85I656deR4AaABAg,@yujinkim5165,@@Scene_2 아쉬울수도있고 아닐수도있고? ㅋㅋ,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAB3F2XULfdt,UgwZzU39ca85I656deR4AaABAg,@블랙워그레이몬-n7v,@@eun486원색적인 비난도 아니고 그냥 아쉽다고 하는것도 금기어인가요??ㅋㅋ<br>비비 잘한다고 생각하지만 마인드가 걍 이상하신듯,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAB3FXAh_Ph9,UgwZzU39ca85I656deR4AaABAg,@eun486,@@블랙워그레이몬-n7v 아 그니깐 ㅋㅋ 평가를 할 위치가  되시냐구용,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAB3G_DFZIPH,UgwZzU39ca85I656deR4AaABAg,@블랙워그레이몬-n7v,@@eun486 나쁜건 악플과 비난이지 개인적인 주관이 들어간 평가가 나쁘다고 생각도 안들뿐더러 평가할 수 있는 위치는 뭔데요?<br>현생에서도 그렇게 말을 싸가지없이 하시나요?,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAB3Hg4l5K1Y,UgwZzU39ca85I656deR4AaABAg,@eun486,@ ㅋㅋㅋ 저게 평가로 보이는 님은 참 대단하시네용 ㅎㅎ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아무리봐도 꼽주는건데 ㅋㅋㅋㅋ 지리네요 아저씨ㅠ,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwZzU39ca85I656deR4AaABAg.AAqVKY9WdSHAB3Iky985aS,UgwZzU39ca85I656deR4AaABAg,@블랙워그레이몬-n7v,@ 꼽주는건 님 말투가 더 꼽주는 말투에요<br>설령 저 댓글이 꼽주는 의도였어도 같은 태도로 받아치고 비꼬면서 인성질 하는 님이랑 다를게 뭐있어요 ㅋㅋ; 님 댓글 말투보셈<br>본인은 도덕적으로 우월한것마냥 남 평가질 한다고 감놔라배놔라 할 입장도 아닌거 같은데.,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzjZjrKXPKPvuqL6Zx4AaABAg,,@그린티라떼-l6s,지창욱 그 또래배우중에서도 장르 다양하게 다 잘하는편인듯 로코연기만 할것처럼 생겼는데 장르 안가리고 잘함 심지어 갈수록 연기폭 넓어지는게 보임,118,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgzjZjrKXPKPvuqL6Zx4AaABAg.AAzQD7FlCyGAB0BqEAU5yw,UgzjZjrKXPKPvuqL6Zx4AaABAg,@Sandman-n2i,심지어 무명때는 인디영화에서 부탄가스 중독자역도 함;;;,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
Ugzl3L8O6M2U4QgU5xh4AaABAg,,@sunholee8236,비비 미쳤다 연기력 뭐임 쩐다 완전,149,False,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
Ugzl3L8O6M2U4QgU5xh4AaABAg.AAq_I7knkb4AAqqZPeyOQ5,Ugzl3L8O6M2U4QgU5xh4AaABAg,@히나나-d4e,@@sunholee8236 준 이란분이 제글에 머라 하던데 님도 조심하세용<br>저게 진짜 잘하는 거냐고 쿠사리 먹을라,0,True,Sdfhk8jtJcU,술집에서 처음 만났지만 가족이된 우리 #강남비사이드,7
UgwWdzYyCzo40KHWljh4AaABAg,,@dmys6297,진짜 유일하게 짠했던 회차임ㅠ,7814,False,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB3vzGBFT1C,UgwWdzYyCzo40KHWljh4AaABAg,@아스티넬,어른제국이나 로봇아빠 볼때도 운적 없었는데<br>짱구 그림 보고 진짜 눈물 바로 났었음 <br>아직도 볼때마다 찡함...<br>털털한 모습 보이던 짱구도 결국 사랑받고 싶은 어린 애기였다는 것과 그 어린 나이에 편애를 겪고서도 짱아를 미워하지 않았음이 그림에서나 행동에서나 느껴지는 게 너무 의젓해서 더 슬픔,208,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB5SFv42ctM,UgwWdzYyCzo40KHWljh4AaABAg,@user-of1nl9ho1q,​@@아스티넬와 정확히 같은 부분에서 눈물 확 나서 신기하네요,16,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB5Xi8Gc-SP,UgwWdzYyCzo40KHWljh4AaABAg,@박덕장,데빌구가 만들어진 원인인건가ㅠㅠ,10,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB5_Sd6cW2x,UgwWdzYyCzo40KHWljh4AaABAg,@이누야샤-h3r,@@박덕장 아니요. 데빌구는 1기때부터였습니다.,16,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB5cxOJNRig,UgwWdzYyCzo40KHWljh4AaABAg,@박덕장,@@이누야샤-h3r ㅋㅋㅋㅋㅋㅋㅋ 단호하시네요,8,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB7NhsKeKKg,UgwWdzYyCzo40KHWljh4AaABAg,@바나나우유김치말이국,​@@박덕장비 맞게 한 게 그 특유의 순수악 그림체 ㅋㅋ,1,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB7hFLoFdHB,UgwWdzYyCzo40KHWljh4AaABAg,@Jakaiiii,ㄹㅇㅋㅋㅋ 짱아 있지도 않을 때부터 데빌구,1,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB8Okc6qgrw,UgwWdzYyCzo40KHWljh4AaABAg,@tv-go5qu,나울뻔😢    짱구도이그림처럼 됄고 싶어서ㅠ,1,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
UgwWdzYyCzo40KHWljh4AaABAg.AAys6UU6CyuAB8xv13V3UJ,UgwWdzYyCzo40KHWljh4AaABAg,@korean0909,⁠@@아스티넬뭔가 어른제국이랑 로봇아빠는 현실적인 느낌이 없어서 공감이 안됐는데 이건 너무 공감되서 슬픔,1,True,_vnkmbon0MY,짱구도 아직 사랑받고 싶어요 #짱구 #짱구는못말려,2
